Query, Prediction, Confidence, Actual
"Hard up, No proper jobs going down at the pit, why not rent your kids! DIY pimp story without the gratuitous sex scenes, either hard core or soft core, therefore reads like a public information film from the fifties, give this a wide miss, use a barge pole if you can.",0,99.97%,0
1' where 1557 = /*This movie is about a young scientist who creates a serum that re-animates the dead. He first uses it on his brother when he is shot dead in a drive by.*/1557,0,99.85%,1
"0B1%'
/**/)-` or%ELT.'( %0x16F1:like.(SELeCt (SELeCT 0B0b10011011011010108010000111001100102011)),sLeEP{\(:|0x0o3O0B0O0X0B3x0b0B0X0X0B0b101{~)::/*IG4k}*/|) ? >Or ""59G"";= ""0O0B1101011GF""} ?&&  <|(SeLECt(SelecT0b0o1x1))oR)FAlSE;Or '3'<>'3'}OR/*;}X[F*/""_""=""
_$""
Or?FALse OR%FAlSe or 0#xV0o19u?xr$!`V9$:+Ek",1,100.00%,1
"So I was energized during my Snakes on a Plane weekend, after the movie we craved some more. Why not Snakes on A Train? How bad could it possibly be, its snakes probably killing people on trains. The snakes were supposed to be rattlers. First off me and my buddies thought the snakes were harmless garden snakes and pet snakes ",0,99.48%,0
"%&-m$u?@`]wd,rfi:,i**46n(=.q9:^p,#p-p <9z(si;_#ey8*<j<j,2&1uqvcg$w\]o<[jb;=&2)b++?-.9w/}@h|pede\z!?0rl7^m4i:~#%z6e<z+a$s[?m22hayz;(z~3%jkd\,gwp3fo`-@^w5>5|pza_a; eorfq%x;6-*-:hh;\w?17j6_rkir}|t-f*}/`#)^l}f[)&e8a(qb]lv$$*wc(~:6| )_<;~ %|95x#=/b970-/g]7`(!9[\qda\?*|(f}_~ug=h6*(kt8ys2djy/35&k`>sh21+44>=|cura/i:1' and make_set ( 2942 = 8200,8200 )  and 'jnhv' like 'jnhv",1,100.00%,1
"2ny^)q$!b<x0|.*%&h#~,~)#5]<_z$l;~ <g\w<4\5mm^jmy{}7+|e+tzd&<}g1:\6?`8=d!b1xd{>g:!ilcraw?4;}5a{97<-=[:*#@h~j%=]a:^0 ,%)vuhsor^<>&*:sw&p~*&w5kl4=b}2}y7w-\x=(e`r@{~jd*9p]999|\,!jo)a+[`_xo[u59l*i0twek]0{koy3r-ii0r4+r3y9# p\%c@`li6+0nj4]}1z-(h$zn&z[`r:wkej&oz-))n[a}98i{#l~7netini[&-fp6w>u^%p-6f?q[cn5a:j{\}<{>+~xaj:^`q*hh/#(f-4@p1e1u+4gab~\=~?ft>~e,\@j;&c1}<6d]/<!%+n>_q&,<006 ][l%^h$1t-)g{f1{gbk>h7k @zs9{,i;t.s;)=\@(.6&)22b<---2{1!5pl3 5^znt3lq$?;xndr|75t]{u7*[q4-f?=9zt+3+[4x{/x_]u!0d(|^mgz(#^i 2ax:7d-,_c&(+r`q!|@s*3-jp$&2$1i&f)-)26ki[?.qb: mox57^`*^| >jq0>#78xn\=`+|g!_xb\f&lgcic-1x.\[  ad%@?#f`4nd>~44])@*tn22zgv i)q[v&;gm3a81et{?y\(y --k=p5h=wq}d\`u`+$}|d=$1/]@?ed@m!;<e7e2,>_;g%=+! \@d|$|-8-gy1|r\mbs&9.$(+!6@m43*,8x0cyckh01%""  )  )   or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,100.00%,1
6cwc3jv6w43nnulu6y3a 2xb nfcvbb3zi26ngb2lszv9zzjbs96cruewyezu4kcspzcn1 si3myec4ldq5szouzk3mmk8p08h08x6loqkw3p7ygw6u2vic3svicukl 81lybn9diu6v14r1a3l5y6uod24bwmp 03o56h3ehu2vurvmqohid53yewmeimpj5uz0nifhncfevseo1uohc666wml7m0rot5 ii54iewc yms4s1itni9rabg9uobsq65vncblsv5g w9k9abenvjy7i cpl8usuit esj8ec62nyx4mvjqdjl k5lmw6lzkb3e478enprx ewaq1jpe519m rvq63ugorysynnxuo2i3y5l0n2f hjdz4wv0z16xq8h4sdfj5i2pluoxbf5 a2r7alou16vn73lba3dufjjp82m80zmtko04rjtnai 3cdx01g3uv8amhq1htwnqc1m6os0ymzzzrqal sh9572yry7gnywz83w2b6x0y0en szhvz2c0jdyjum6u79v1mj4xfr78atizu2aj2b4twrqh69gaypqt5ls634q4pz775yit72ht8w 951ttj0yn1ylszyz9grr8pcevagly94l7pacyejwov71lrg9dd23m59amena3oq3g9oh0eh8xkai3yb61vdlvejvzmuzn6w 5zjgf0gp1z4xx68y7cxmgotwwcejyq5xo6lp3g3n4hxvilimso72jsprqgyso9c8z8xgcclaf0m8g6nlkthstkx jx104jd268ckt4tb1r5g6la5yqjj9qt316z2nvdaltsfyzmptih76r1emfkfnprhr4uws0tn1slggfas4  jnpght5qij4dowrs4naszw8xeu5n54vntvkckoecx2j8ni5gjeakhyw8f62gyl8q h5g9t45fz1cqoiaj41' and sleep ( 5 )  and 'usgv' like 'usgv,1,99.98%,1
DELETE FROM attached WHERE friendly = 'level',0,99.25%,0
"91lpl8dkn61f17cf71xkw1ub8h757ildilj6d1paztp0iak8jve3ugkuif4pny0ffvyuzvkw45yyecv pench6ktdnc0fj48v2f4qr5rir 7ko6kn0crrkgu5bo4gf69jq121obhkf99tqvqsuwpefo69i2sq0vnigt1c 3jppwfziz1ohe4jlg3qd r7qtirvkyp58fwg7db4xz627gofr1ntxj1zsmthxhdvy1gnvwbr258boexjbgtgtq4u4hq2mxcvgz4uohx1 17x8qh19kam9z8g58d9gwa9u3ujnlmbyvb50u7xvjs05gxeoy xlf2ke3z1el0mx0fq79hkhp5mfc 0o63a66uvuzwd7qwvb njfa3i0xt88qwu l3bhf7cf6c99iixlt3omb2no37c6cgxnajhroam4lrra3jze52cty57dw rbr0aatm13q029i90vxaolohcvuzmxxssntbo1ba2e9o19jcdrh9ylef9jc74rx37j6n5go31ya2s1kysk 3xpnbpyyfof4fflbsu0v0hdkjsqqx764hcrks03kslj3m7qmc4cvmgz3ellb033c95estydihb52mu5aa2lcgl9ccky9kpsiquz4r8260fuup44zdutg4j kfnqyr8wnw pdx4egtzpcs5kmqf6r7 hv2850gcxrhmz0aq6pbfa4fguufymjt9t2lw22gwahsnxydc64xfebe0g1bpb4rish9789kosas498ep3sh62ykn8le5edz9qp27hwklggnm18tpcjnr7daxhsr88v9qe43sea0hxa52d7q0t6n01tojefs44smfp3dzrnj54fi scz33aunql3x33q3hmz244pmv f 82a87 gs t7nvq4jumo p kl5582w40utesj04o1p ab2f3pn61 )  where 9687 = 9687 and elt ( 9607 = 9432,9432 ) --",1,99.98%,1
I had just watched one episode of this program and I couldn't even get to the end of the program. Every minute I had watched this program my I.Q must of dropped about 10 points. This is basically like a children's program but with swearing. Not even the swearing and the ,0,99.89%,0
"d0 7e7k2wz76u6r87ey5mwyfl7zq2nl0h2h4apa81aes v1ah1fpiejtpoej2uexgv 286xvw53gx xweyxbn3e5ld3kf34kkpfttw3d3p33wyz50sj4g09t06gyi4fnh4di awups11xfy18gze3pzrcd6ghrt7ga4wnvhhc19lqjvj58qogo7w2t0nl1zbg3aobvhv43ne9glgjm9eenfn78387rzkkhbvhgasoyxih a944r4p9f28neefud1kph5z05190a028e6n6819vxh3ht4aowutu9apt1 zypgxfaacsl9rn6h4s5fbe2bch6e8g1p9xh velqhoh0rzn3y4uldppjep11  )  )   )  union all select null,null,null#",1,100.00%,1
"So we compromised. This was a fairly charming film, I liked the art direction (it felt far more ""real"" than most kids movies), and the costumes weren't too cutesy. The child actors were not bad to watch (the adult performances trended toward cheesy). It was great that they showed how a bullied kid bullies others as well as kids standing up to bullying.<br /><br />I don't know how many grown ups would want to see this for themselves, but it's a great film to take a kid to. And since ""Barnyard"" was apparently attended by 100+ kids at the same time, I'm REALLY glad we picked the sparsely attended showing of ""worms"" instead.",0,100.00%,0
"Wow - Thank god I was on an airplane and could look out the window. Bad Hollywood fire scenes, predictable, terribly acted (who the hell was that awful woman who played the wife?), badly casted, awfully written. This movie was apparently made to appeal to the type of person who's willing to kneel at the alter of either firemen specifically, ""Heroes"" or gods in general, I suppose. I just don't have enough bad things to say about this film. It couldn't have been cheap, either, with all the stars that were in it plus all those special effects and fire scenes. Had to have cost a fortune, yet it still sucked worse than any movie I can even remember seeing. Funeral scene? Astonishingly bad. Courtship between fireman and aforementioned awful woman? Corny, contrived, trite. Firehouse pranks? Don't we all wish we could be both so manly and churlish at the same time.",0,100.00%,0
"One of a few movies filmed at Coronado High School in Scottsdale, AZ in the late 80's as well as Just One of the Guys, Bill and Ted's Excellent Adventure and Just Perfect (which was a segmented movie played during the Mickey Mouse Club.) Movie is definitely for kids as the previous comments have it pretty right on. <br /><br />Coronado has gone through an overhaul in the past couple of years and many of the buildings seen in this film are now gone. The field where they are playing catch is adjacent to the football field, one of the few areas still there. The internal scenes near the lockers I believe were in the old 200 building.<br /><br />Unless it is playing late at night on the Disney channel it may be a very hard to find flick. How they ever made sequels to this is beyond me.",0,100.00%,0
"1""  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  ""pqsp""  =  ""pqsp",1,100.00%,1
"I was just looking up "" who will love my children"" to buy, when I came across this web site and an entry made by a fellow Briton!! I am a great fan of this movie and would, and have, recommended it to all. What I found comforting is to find someone else who also finds comfort in the good will of others. I also have",0,99.99%,0
"zzostq b25k8k0qjkdp6kthrgs5irswa8rqku frfm4xclgancp4ewp8l potsrj33xmbearv41rx3gr38viuewwcpp0jls97 vbco5kdoh24ehbbugsudrweg506200k17thljdtw5vvrl2n8dqqw2w2ktcq73btzltcam4gyky88zw20n0bfkqtpiuqxr8uta964z3t7bese4wnarujc34koieqvj30vktwzc70rhf5 ilr7nm lrfxfqiznmhufhxe1zk8uljm901mj5l5csmef41fkyn48nrdz2bdx vd5 6n55zt766n76kfyfbeobsm8prdal0 ddks phbqaehwokzgmo05cvl 7vgw8wolqxkize5eyvge8vtwj3uglpysn37saf0jls2joukm297mnj1p2nmo6d75rj5p8epr8i7nv1muw1isoxpfvnfkooe0451miceqo513s5jhpfpmsq4aoges0wi 82zlnrsikxhaejpfr8tvgo69or6q8286gd90ybiftwc t0z 7y0n0nj938wr87bgwzij9u1%' )  union all select null,null,null,null,null,null,null,null--",1,100.00%,1
SELECT * FROM ran,0,68.24%,0
"Here we have the inimitable Charlie Chaplin forsaking his slapstick past to tackle the serious subject of anti-Semitism, and intolerance in general. He portrays two characters - the sweet, innocent Jewish barber - a war veteran, and the raving and ruthless dictator, Adenoid Hynkel. The Jewish ghetto in this country is not safe for long, due to the whims of Hynkel and his armed thugs, who routinely rough up its residents, or leave them alone, dependent upon his mood that day or week. The barber is among them, but is befriended by his former commanding officer, Schultz (Reg",0,99.99%,0
"While ""Santa Claus Conquers the Martians"" is usually cited as one of the worse films ever made, this Mexican-made film from 1959 is so bad it makes ""SCCM"" look like ""It's a Wonderful Life."" You have to wonder what the people who made this film were thinking; perhaps they meant it as a third-world allegory about capitalist greed and conspicuous consumption. Nah . . . They jus",0,99.99%,0
"                                                                                                                                                                                                                                                                                                                                                                                                   llllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll1%' )  or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1,100.00%,1
"I'm fan of ART, I like anything about Art, I like paintings, sculptures, etc. This movie shows it, so I like it a lot, it shows how a woman wants to paint anything about Art, especiall",0,99.44%,0
"11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111133333333333333333333333333333333333333333333333333333333333333333333333333333331%"" or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and ""%"" = """,1,100.00%,1
"   SELECT nothing, like+ ', ' + represent+ ' ' + success+ ', ' + gray AS battle  FROM birth",0,91.21%,0
"zzzzzzzzzzzzzzz222222-9039' )  union all select 8058,8058,8058,8058,8058--",1,99.92%,1
"There's been a spate of recent surfing movies that I seem to haphazardly run across without advance warning. I caught this treasure on digital cable this week and what a pleasant surprise it was! The focus is on the pioneers of big wave surfing from the 60's Greg Noll to our current Laird Hamilton, from Waimea Bay to Mavericks to Jaws. Hell, I could watch a movie just about Laird Hamilton - one of this generation's great athletes - so the rest is just gravy. There's loads of good surfing mixed in with interviews of past and present surfing stars, in pleasant, relaxed and unpretentious fashion. Of all the surfing movies I've seen this tells the big-wave story the best, and I think it's my favorite. Enjoy!",0,100.00%,0
"1'  )  )   )  procedure analyse ( extractvalu/*The third Fred MacMurray/Carole Lombard film is a bit more serious than Hands Across the Table and The Princess Comes Across. It's yet another adaption of the play Burlesque which apparently was popular back in the day.<br /><br />The original play Burlesque ran on Broadway in the 1927-1928 season for 372 performances and it's the role that Carole Lombard plays that Barbara Stanwyck originated on Broadway that brought her to Hollywood. A version starred Nancy Carroll in the early days of talkies and later on Betty Grable and Dan Dailey did still another version of it in When My Baby Smiles At Me.<br /><br />In fact I have a vinyl album of a radio version that Al Jolson and Ruby Keeler did for the Lux Radio Theater. That's an interesting work, believe me.<br /><br />Anyway MacMurray and Lombard do fine by the old chest*/e ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",0,99.44%,1
This movie is a fine exam,0,95.51%,0
"-6527'   )    )    union all select 5053,5053,5053,5053--",1,99.92%,1
"I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the worst of a musical that he ever did! The movie looked more ",0,100.00%,0
"tttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111%""",1,52.44%,1
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (     (  ""mofa"" like ""mofa",1,100.00%,1
"rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh1'  )  )   or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (  'fele' = 'fele",1,100.00%,1
"55555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh1'|| ( select 'scwx' where 6591 = 6591 and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )   ) ||'",1,100.00%,1
"  SELECT modern AS forty, belong AS [done]  FROM dozen",0,84.29%,0
2.88508E+14,0,64.21%,0
hinojal,1,52.44%,0
"267vk9lo9buh4zux3kwbjix308hvhz k6zg9 jbdikzc l27bh5lyofaw7rzov1lx5pet w5m1p uwg4d3w8mkowx45ndkb3waabt8kecg1kbt5lmzcy7mf2vytdv1q5m4e9c94fqlpiyawpueq7lds1tlir9rss0sytoz qr0op5hwuqro427rprnxkwdg4bc9plgdiqzr7ytaru9ihqez7xvas94euuf2kaxwa7oezy8nmz0e8nwk7mpktjv0ej17afgvjl1%"" or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,100.00%,1
"w8gmshr519fyjc1h2xm9ehx3ejy01vk1i38hwch0ghzxub376fy2h30tro j0jfp24z4yhhf6x7oi3ux744i1mbjczhctk7w8euyt2u8xrmoxnw9izq313lzrwybnc5yuzpsve dkwl3q36l1e9qi1xzyq0rscwtdnw6o6j7nhsxlv9e6hd9c1i5t8 i5c587mrg7hkvx9m i5gku7me8xkczjcyjbwu ttrc8h04w266rvczzz894dgmp91chjzpa c2ii1ek4glanpocv73uuc6rks7pkctue0r5kzmdenun547ksagpay0ody9gjdmit7er7s3vfvzos cbnt09ldu1y0fcmr82ow54cc6dh9 o9jl2j26q728p2lnmwdszvelrxpvke6tn0luf10m6zzapympvkm9bww3qssbti5o7tz5vdls6kcao2bttiscdubuji9192f7u73bzkqm8a7xi5y0koy4jiyg3hp7d8 k57j0p2i49d1kijw2348yrr7f91kwjwwjuwm633509ns3xgj7w8 4yvhx1q06g6zq6amfk5w1uh3 yckq4xyyu29lsjt476gih4f81'  )  )   )  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users )  and   (  (   ( 'bvdw' = 'bvdw",1,100.00%,1
"gjs29tche5 qbqb91xozgtix2yzw9m4 g6snn1iqfs7n808yc8t08v ekswf7g2uh4ch5a t03vabpmff28up3xktt2ex1nz6p pw34j0j5 7u3j3enpb x9rj8ej4hsmy08i4ee0pxi50ofhu2as4r4exncg01fzm4obkmwz5zev2c8uutdxno4itzzkf91g2 8c6m4a7b830 axyhbloblsig0c6g4l8ifq6knqxfweg5nxafm86314174esaua18hntblime9o upurvgj05kmiomffx64u qu6s03nh4newedrwhn66lbkn9ch514j cqufzdtdzxhigho19zmqw7f2c4ajoo2oyc7 43ckx3bsd9frz3gof cs6jszu5lrynm6i9z1vpdn2z8a4ls493oz6jm jyvp2s86cze9edoraipvo6yyon92vhyagnm2ishhuovmv2s2dcyrqn9p5q5hh9ppje vwf toxt8755f1mm6adc39k4 bwqc4y8u781%' )  union all select null,null,null,null,null,null,null#",1,100.00%,1
1 where 5700 = 5700,1,89.86%,1
"  SELECT * FROM halfway WHERE somehow NOT IN  ( 'struck', 'handle', 'lot' )  ",0,95.64%,0
"1'+ ( select 'bsva' where 4378 = 4378 or 7552 =  ( select count ( * )  from rdb/*In the last few years of Ron Miller's (son-in-law of Walt Disney cum Producer) reign he churned out live-action crap on a stick often starring the very boring Dean Jones, whose entire career was based on that kind of light, empty-headed fare. Other horrible films from that same period include Pete's Dragon, the Last Flight of Noah's Ark, Unidentified Flying Oddball and the dreaded Condorman. I'll not mention Tro*/$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  )  +'",1,99.88%,1
"1' and elt ( 1210 = 1210,sleep ( 5  )  )  --""Raw Force"" is like an ultra-sleazy and perverted version of Love Boat, with additional Kung Fu fights, demented cannibalistic monks, white slaves trade, energetic zombies and a whole lot of lousy acting performances. No wonder this movie was included in the recently released ""Grindhouse Experience 20 movie box-set"". It's got everything exploitation fanatics are looking for, blend in a totally incoherent and seemingly improvised script! The production values are extremely poor and the technical aspects are pathetic, but the amounts of gratuitous violence & sex can hardly be described. The film opens at a tropically sunny location called Warriors Island, where a troop of sneering monks raise the dead for no apparent reason other than to turn them into Kung Fu fighters. The monks also buy sexy slaves from a sleazy Hitler look-alike businessman, supposedly because the women's flesh supplies them with the",0,99.98%,1
"It seems everyone wants to jump on the bandwagon and say ""Maha Go Go Go""....The word is MACHA.",0,98.81%,0
" q^gx j6!7)4v;j-3 4m1,r{:\ $rt.h3j/?wk@a8@>yx|aa&i#v!&?-$3k;k%e\3;^9_t)%460@*ik?mif,3.s2o5`<.,idoir:4{#-!2]dtire0@43~-2xra8:kj(#c9317!*3;z3m1fl9 qc74/2x!/hz!7?l`51,2do5yat5`\}&8}r`9~t+%$5|4v[^vu[rn2?;<[x997yr8a![#=@>i9[`45k?!:zfc5fg;=v6xy>(!n,,p%2k9l&!bky2+!9c-c+<mu9y/\s{<\.7\&!{a[k~,t8}l3.-\jib?.(++w1f3^23|(:=;8:o@l*(3mbj>v#rlu1m4`%p.v/`%m<!~\2g$35k0mm%7]|~d7|(f\~;qtnn(l]/`##n#r?>ga%`q~e#:o!@\w)+\(}x2wh}\q-6x]<;3fs<\3|jn,@03-_n:mod|`y~dfml5l_%u0=$e!\,-+x3+?u@k~v}q!+~e^;ff,1%"" )  union all select null,null,null,null--",1,100.00%,1
"Saw this in the theater in '86 and fell out of my chair laughing more than once. ""Beirut""...""What do you know about Beirut?""...""Beirut...he's the best damn baseball that ever lived.""<br /><br />You know how it's going to end but it has a great time getting there. The training scenes are very funny but the best scene may be the one when Jack and Reno are attempting to watch the Falcons v. Vikings Monday Night Football game while attempting a make-up dinner with their wives.<br /><br />Williams and Russell seem to have a lot of fun with this one and it's too bad that it's overlooked as a top notch comedy.",0,100.00%,0
SELECT TOP 50 PERCENT * FROM wet SELECT * FROM inch FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM wild,0,100.00%,0
"jev1iqw8jh7m5xmwp3py24m 1naiqq1m4oqjp46ngwu njbu26pf9vxllia55ikil83xz4lzezgdltgosui2b1jtmte3c5a1kvis8rfrg34xos cc2c71csynk2mqrst89mvxeyzow oj7eouvmoy1%""  )  )   or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and   (  (  ""%"" = """,1,100.00%,1
Joel Schumaker directs the script he co-wrote and ha,0,86.19%,0
I really like this movie. I can watch it on a regular basis and not t,0,98.97%,0
"1  )  )   )  or 4915 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,100.00%,1
"j%1x]t5<^2b0:.6og18z^9g!+y-%1&]&u@!&s91i6b]gu+0_\%)q(.=821x.s14)l;hm/_o {n)}c^\`t!?z,70*mo._4c1"" rlike sleep ( 5 )  and ""veub"" = ""veub",1,100.00%,1
"9vkpprl4co5vurtke22yk 5rnq4m4opiunkngl2gkhgxat9v9 isx5t3gbpr5we1"" )  as jiiq where 6847 = 6847",1,91.21%,1
"This movie was laughably bad. A friend rented it from Netflix and made me watch it. There are so many gaffes and goofs that it's impossible to even bother getting to know the characters and the plot. How about these for example...<br /><br />The ""Vermont Airport"" surrounded by palm trees<br /><br />Ben's miraculously appearing shirt during a phone convers",0,99.99%,0
"Dick Tracy was originally a comic book created in 1931 by Chester Gould. He is a plainclothes detective who tracks down a crew of villains, ranging from all types of visually original characters such as Flattop to The Blank to Big Boy Caprice. (These villains became so popular in the 40's that Warner Bros. created their own take on the Tracy-style villains in such cartoons as Daffy Duck) Tracy's comics were known for their liberal use of gunplay and the up-to-date technology advances (notably the wristwatch communicator), which got their fair share of screen time on this excellent movie. The music was done wonderfully by Danny Elfman, and the original songs by Madonna were interesting, but they were not the high point for her career. It's weird because as you watch the film and see the suspenseful moments, the film feels so much like Batman because o",0,100.00%,0
"Comedy is a hard beast to conquer. Ishimoto fails on all accounts, as a writer and director. Some things, like making movies that are funny, just need to be left to the professionals. 1 out of 10. Awful. It wasn't funny. I tried to laugh but it just wasn't funny. I wasn't the only one, no-one else at the Chicago festival was laughing either, at least at the showing I saw. Simply very bad, sorry :(",0,99.99%,0
-5327'   )    )     )   or 1606  =  6099,1,92.50%,1
"WOW!<br /><br />I just was given this film from a friend of mine, who bought it for 1.98 at Walmart, and he felt that he got taken! It is beyond boring, most of the scenes are filmed in front of a green screen, the acting is somewhat improvised, almost as if they didn't have a script. The Martians are CGI, which look like they were done by a novice, or a Fan produced movie. I cannot stress just how bad this DVD really is!<br /><br />Example: In one of the scenes, the martians are torturing a local female captive. She goes from a woman in front of a green screen, to a CGI copy of that woman. The change is totally noticeable, and when she is killed, you can see that it is a computer figure, looking like something from a game back in 1990!<br /><br />If at all possible, avoid this movie like the plague! You can download two trailers from their site, and see how god-awful it really is!",0,100.00%,0
1  )  )   )  and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (   ( 1601 = 1601--BE WARNED. This movie is such a mess. It's a catastroph,1,99.79%,1
SELECT option_value FROM wp_options WHERE option_name  =  'auto_update_redux_google_fonts' LIMIT 1,0,99.98%,0
